,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
48,"Let You Down",NF,32961,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
49,"Milano Bachata",Rkomi,32531,https://open.spotify.com/track/0obKdyLE89Hrry8slkX9Ey
50,"Senza Pagare VS T-Pain (feat. T-Pain)",J-AX,31865,https://open.spotify.com/track/0YOUE1TlkgSbkNvWkZkEVp
51,"XO Tour Llif3","Lil Uzi Vert",30941,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
52,Trapano,MadMan,30484,https://open.spotify.com/track/64kdCC2kt1EhlePTTWe70B
53,"Allenamento #2","Capo Plaza",30274,https://open.spotify.com/track/1FDtcvnTZvbwMFxn5SRFHN
54,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",28396,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
55,"How Long","Charlie Puth",28349,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
56,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",28211,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
57,"Fino all'imbrunire",Negramaro,27616,https://open.spotify.com/track/6CpNFssMc4OOKJ1mXlXD0o
58,"Happy Days",Ghali,27594,https://open.spotify.com/track/3FLp4tu69GLt0KPizUhFsU
59,Lamborghini,Guè,27549,https://open.spotify.com/track/7G8g5Zrr5rj2OoKoXGnRb1
60,"Buona fortuna","Benji & Fede",27087,https://open.spotify.com/track/59sZRCJ3OgYRNvtJxF2srM
61,"Veleno 6",MadMan,26967,https://open.spotify.com/track/7GfXjqXD9aBvDoBdZ7EwPH
62,"Direzione la vita",Annalisa,26314,https://open.spotify.com/track/1SgwA12Er401xP3Uf7rKJ2
63,Boom,"Vegas Jones",26170,https://open.spotify.com/track/1TuRBl1dxwxkzFT3IYmxtY
64,"Man's Not Hot","Big Shaq",25359,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
65,Criminal,"Natti Natasha",25249,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
66,"Without You (feat. Sandro Cavazza)",Avicii,25243,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
67,"Symphony (feat. Zara Larsson)","Clean Bandit",25165,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
68,Occupato,DrefGold,25124,https://open.spotify.com/track/4DODnpnNZMZD1jR6NvyPuc
69,"Sempre In Due","Carl Brave x Franco126",24915,https://open.spotify.com/track/74Ob1Kz1zv2q2l1yQtLWbB
70,"She's On My Mind","JP Cooper",24885,https://open.spotify.com/track/1t0UbGPCjGpLeH7KiLBuBv
71,"Friends (with BloodPop®)","Justin Bieber",24695,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
72,"No Vacancy (feat. Amir)",OneRepublic,24221,https://open.spotify.com/track/1SBj3BmNJ5SNCoC0VtlR9Z
73,"Don't Let Me Down (feat. Daya)","The Chainsmokers",23998,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
74,"Io non abito al mare","Francesca Michielin",23833,https://open.spotify.com/track/2o3SSTS3FoZ5m8HCVvBca7
75,"Bene ma non benissimo",Shade,23362,https://open.spotify.com/track/7AujiK4ndTotwFOaGEjvOu
76,OK,"Robin Schulz",23309,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
77,Diablo,Lazza,23256,https://open.spotify.com/track/13UT4Loh4cNL2HTNssnQYL
78,Believer,"Imagine Dragons",23222,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
79,"Glorious (feat. Skylar Grey)",Macklemore,22972,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
80,Corazón,Maluma,22894,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
81,"Yankee Candle","Vegas Jones",22745,https://open.spotify.com/track/0XEi8v2VUk6BCAiPZQXdeL
82,"Oro E Argento",Gemitaiz,22721,https://open.spotify.com/track/4k6PNRmrzBRezOB32uvuaC
83,Linda,"Emis Killa",22626,https://open.spotify.com/track/7hH6PsrlKQdNlvESUYKz79
84,"Voglio ballare con te (feat. Andrés Dvicio)","Baby K",22498,https://open.spotify.com/track/14KKXLz5WHrzGOMUNFV22H
85,"What About Us",P!nk,22142,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
86,"Ricchi Dentro",Ghali,21789,https://open.spotify.com/track/6QwcgyYWHB83EkUvz3XhDX
87,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",21656,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
88,"No Lie","Sean Paul",21614,https://open.spotify.com/track/3cFsmM51N5zMAuu1nNY4Tw
89,"Oh, Vita!",Jovanotti,21538,https://open.spotify.com/track/4s5lq4IBuuudq67hg8TVtc
90,Attention,"Charlie Puth",21487,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
91,"Wasabi 2.0",Tedua,21409,https://open.spotify.com/track/7KFV8DknfdYkdCNuAAChoc
92,Riccione,Thegiornalisti,21310,https://open.spotify.com/track/6RiprjTTheMrJ2ypJxz3H4
93,"E yo mamma",Coez,21222,https://open.spotify.com/track/2ZoeyU8BudZBCyFOR8d5kw
94,Silence,Marshmello,21024,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
95,"Gameboy Color - prod. tha Supreme","Dani Faiv",21019,https://open.spotify.com/track/7lDllG1q7jDAInBKx0wpKw
96,"Allenamento #3","Capo Plaza",20865,https://open.spotify.com/track/3BIwsQMpPhXc2FTzgiUVYn
97,Chic,Izi,20708,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
98,"Him & I (with Halsey)",G-Eazy,19947,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
99,"RAP (feat. Izi)","Charlie Charles",19819,https://open.spotify.com/track/0Zs06SptpZ4B56rkvEy25X
100,"I Miss You (feat. Julia Michaels)","Clean Bandit",19781,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
101,"Lonely Together (feat. Rita Ora)",Avicii,19718,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
102,Stargazing,Kygo,19451,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
103,Pamplona,"Fabri Fibra",19419,https://open.spotify.com/track/3H452nrW7GsaU01lpfrQTf
104,"It Ain't Me (with Selena Gomez)",Kygo,19278,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
105,"Ninna Nanna",Ghali,18910,https://open.spotify.com/track/3mUTbkV7xoVpoc4BWrGtlG
106,"Wild Bandana (feat. Tedua & Vaz Tè)",Izi,18902,https://open.spotify.com/track/4I0zrlR1lT6aHYiu79MzWy
107,"Cheap Thrills",Sia,18789,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
108,Closer,"The Chainsmokers",18694,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
109,"Visiera A Becco","Sfera Ebbasta",18686,https://open.spotify.com/track/0nB7VgMGBTeOIO6LXwOvEJ
110,"Felices los 4",Maluma,18359,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
111,Dende,Ghali,18334,https://open.spotify.com/track/0GaWvzS26hjyY3HGwjJ9YW
112,"You Don't Know Me - Radio Edit","Jax Jones",18171,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
113,goosebumps,"Travis Scott",17992,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
114,"Despacito - Remix","Luis Fonsi",17846,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
115,"6 A.M. (feat. Guè Pequeno, Izi)","Night Skinny",17769,https://open.spotify.com/track/3LiceACnr4J5R6BHVJFpka
116,"2U (feat. Justin Bieber)","David Guetta",17742,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
117,"Se Preparó",Ozuna,17737,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
118,Congratulations,"Post Malone",17680,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
119,"Italieno (feat. Vegas Jones)",Cromo,17434,https://open.spotify.com/track/6pBlce4wuq7xQehbnPhXTx
120,Apnea,Rkomi,17388,https://open.spotify.com/track/6NbH3AkTe4QDZLCNGE5eDW
121,"Vasco Rossi",Canesecco,17282,https://open.spotify.com/track/7e1NrMygDp60aRRWDqeHKf
122,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",17267,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
123,"Una Lady Como Tú","Manuel Turizo",17050,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
124,1-800-273-8255,Logic,16750,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
125,Barceloneta,"Carl Brave x Franco126",16685,https://open.spotify.com/track/5DelwP5vBag1H1Nmlygcu8
126,Disgusting,Ernia,16645,https://open.spotify.com/track/7DBXA3QtkfRjt1ZwIn5CSm
127,"Let Me Love You","DJ Snake",16590,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
128,Trankilo,"Vegas Jones",16550,https://open.spotify.com/track/4hwwDxMDxwNbCyUJuI5sLa
129,"One Dance",Drake,16482,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
130,Nisida,"Capo Plaza",16388,https://open.spotify.com/track/2bEzFrrZO5MMBjenGHxZYX
131,Lingerie,Tedua,16376,https://open.spotify.com/track/4INw5bY2hmzLmvrZ4eYXY8
132,"Piano Piano Way",MamboLosco,16251,https://open.spotify.com/track/3QKOeXulifabbeVYqFEYLG
133,Paris,"The Chainsmokers",16226,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
134,Milionario,Guè,15906,https://open.spotify.com/track/1N0Gb7lGD5UNOU4QF7cfYC
135,"Look At Me!",XXXTENTACION,15884,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
136,HUMBLE.,"Kendrick Lamar",15807,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
137,Notti,"Sfera Ebbasta",15743,https://open.spotify.com/track/7yAiocKxHuo27L68vvQDPn
138,"Mai Più",Rkomi,15725,https://open.spotify.com/track/3EWFtnU7KrMXpjdROqTh7N
139,Photograph,"Ed Sheeran",15660,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
140,"Reggaetón Lento (Bailemos)",CNCO,15526,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
141,Sensualidad,"Bad Bunny",15523,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
142,"Can't Hold Us (feat. Ray Dalton)","Macklemore & Ryan Lewis",15395,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
143,"Hear Me Now",Alok,15343,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
144,"El Amante","Nicky Jam",15273,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs
145,Unforgettable,"French Montana",15197,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
146,"Scared to Be Lonely","Martin Garrix",14988,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
147,"Vengo dalla luna",Måneskin,14984,https://open.spotify.com/track/5HgZU8DoSWLvs1dWBvXYJt
148,Ulalala,"Achille Lauro",14970,https://open.spotify.com/track/2NTxalkIR7Yz1nl5iIFWAz
149,"Say You Won't Let Go","James Arthur",14893,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
150,"Pezzi (feat. Guè Pequeno, Rkomi)","Night Skinny",14829,https://open.spotify.com/track/35d9hbSsVSp71DECLUSg9V
151,"TU T'E SCURDAT' 'E ME",LIBERATO,14798,https://open.spotify.com/track/7Gm8U0WoOW3lyk3vgGTJQk
152,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",14532,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
153,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",14530,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
154,"SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox)","Enrique Iglesias",14518,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
155,Mama,"Jonas Blue",14482,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
156,"Figli Di Papà","Sfera Ebbasta",14355,https://open.spotify.com/track/0X9tZPTijGk3YfqFK6Jbal
157,"Bolla Papale Freestyle",MadMan,14308,https://open.spotify.com/track/5wAArpW8e8QelgrJ8QyY3E
158,Downtown,Anitta,14198,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
159,"La La La La La (feat. Lexotan) - prod. tha Supreme","Dani Faiv",14100,https://open.spotify.com/track/5gjTIxA6RTpRY5Og8Akxlu
160,Mayores,"Becky G",13947,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
161,"Oroscopo (feat. Takagi & Ketra)","Calcutta ",13933,https://open.spotify.com/track/7yJZlPui7PYh2L9UXmtQWc
162,"Jocelyn Flores",XXXTENTACION,13908,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
163,"Call On Me - Ryan Riback Extended Remix",Starley,13796,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
164,"Piccola anima (feat. Elisa)","Ermal Meta",13772,https://open.spotify.com/track/0vJ1F4W4FZ9lNGxGwyJZZp
165,Argentario,"Carl Brave x Franco126",13728,https://open.spotify.com/track/2Cc5wNwthkNuD1Q74yd5Ue
166,"Castle on the Hill","Ed Sheeran",13584,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
167,Bimbi,"Charlie Charles",13490,https://open.spotify.com/track/7uPI3Q0Ke3Thl0z1xzvXFn
168,Lario,Lazza,13398,https://open.spotify.com/track/0Rgi733bscb4I8FLsat1yQ
169,Bene,Gemitaiz,13389,https://open.spotify.com/track/3Jfi1WRHzREEGBDsaCrIXD
170,"Non sei come me","Achille Lauro",13351,https://open.spotify.com/track/7wwljVtXMpKMLIIxxHzUaq
171,"Light It Up (feat. Nyla & Fuse ODG) - Remix","Major Lazer",13298,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT
172,"I grandi non piangono mai",Mr.Rain,13293,https://open.spotify.com/track/3OAViknUxfaGmBbGJet8jG
173,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",13274,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl
174,"Bank Account","21 Savage",13259,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
175,"Sportswear (feat. Tony Effe)","Dark Polo Gang",13197,https://open.spotify.com/track/1eIIxjYD7oJD19Y9o4INC0
176,"Bum Bum Tam Tam","MC Fioti",13152,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr
177,"Se parlassero di noi",RIKI,13141,https://open.spotify.com/track/0sykCAvOXBNOBWWQLAzSUB
178,Relaxxx,Guè,13115,https://open.spotify.com/track/7qfDIz7kUdP7fyUdVoUCx1
179,Origami,Rkomi,13072,https://open.spotify.com/track/2Kza566AoQVXUCzv7l8sbZ
180,"Escápate Conmigo (feat. Ozuna)",Wisin,12880,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc
181,"Tutto per una ragione (feat. Annalisa)","Benji & Fede",12785,https://open.spotify.com/track/0xJEOihwWkNdZCVfM2XoeS
182,"Hymn for the Weekend - Seeb Remix",Coldplay,12748,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU
183,"Fiori del male (feat. Sfera Ebbasta)","Dark Polo Gang",12709,https://open.spotify.com/track/7J4P2IKh5pCBpSfGs5gaGy
184,Noccioline,"Carl Brave x Franco126",12652,https://open.spotify.com/track/2aH1XTEpxB5FVtD9oFjn8P
185,Bonita,"J Balvin",12612,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v
186,Volare,"Fabio Rovazzi",12535,https://open.spotify.com/track/6wCjFS1rdcR9lNBgl4ba9o
187,"Fifty Fifty",Tedua,12519,https://open.spotify.com/track/1mk6vlXvtzbeN8fC6AcZfp
188,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",12374,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
189,Recovery,Måneskin,12306,https://open.spotify.com/track/01GZjSSjSSpvTnDNdR8r3Y
190,"Be Mine",Ofenbach,12255,https://open.spotify.com/track/2KklXplRtxMsBYo474Es0w
191,"Everybody Dies In Their Nightmares",XXXTENTACION,12172,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
192,"No Limit",G-Eazy,12157,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
193,"Vulcano - Radio Edit","Francesca Michielin",12132,https://open.spotify.com/track/2PgG8RBPw2dGXdtJ98cxTN
194,Guersace,Guè,12126,https://open.spotify.com/track/2fmhZBTEAcqSusU90QK9nb
195,Faded,"Alan Walker",12108,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos
196,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",12051,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
197,"Giovane giovane (feat. Izi & Tedua)",Laïoung,12010,https://open.spotify.com/track/6EQkiZjEGLmELlVcZmV41y
198,"Assenzio (feat. Stash & Levante)",J-AX,11904,https://open.spotify.com/track/0DRKnh0BloxJHyhXkfbiX8
199,"Estate dimmerda",Salmo,11890,https://open.spotify.com/track/5obhTUmmNGVDIVnvudBHaU
200,"Solo Guai","Carl Brave x Franco126",11790,https://open.spotify.com/track/0dyo0aVdMI9pr4gJ97czgo
